stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
4MLD Cubbon Park TTP,2023-01-14 15:45:00,7.06,26.00,0.68,4.68,17.33,1.18,0.92,5.02,2.72,2023011416
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011416
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011416
KADABEESANAHALLI 50 MLD,2023-01-14 16:00:00,7.72,21.70,0.95,3.97,48.09,9.50,13.15,8.79,5.40,2023011416
STP Sarakki 5 MLD,2023-01-14 15:45:00,3.07,24.80,0.92,3.22,18.75,4.88,5.75,3.75,-,2023011416
Kempambudhi STP 1 MLD,2023-01-14 15:45:00,7.1,22.00,0.42,1.29,50.95,2.80,12.02,5.06,5.34,2023011416
Mailasandra STP 75 MLD,2023-01-14 15:45:00,7.54,21.60,0.91,1.50,60.06,-,-,8.84,1.25,2023011416
60 MLD V.Valley TTP,2023-01-14 15:45:00,6.77,23.30,2.08,4.99,20.64,2.24,3.86,4.83,2.51,2023011416
KR Puram STP 20 MLD,2023-01-14 15:45:00,6.98,22.50,2.57,5.14,66.37,9.29,75.33,13.05,2.65,2023011416
1.5 MLD Lalbagh TTP,2023-01-14 15:45:00,6.45,39.90,0.46,2.30,20.40,2.63,2.45,1.88,3.03,2023011416
35MLD Agaram STP,2023-01-14 15:45:00,7.63,25.20,0.69,2.83,18.10,3.30,2.80,2.97,-,2023011416
Chikka_Bagur_5_MLD_STP,2023-01-14 15:59:00,7.86,25.80,-,-,41.40,-,6.90,10.80,-,2023011416
Yelahanka 10MLD TTP,2023-01-14 16:00:00,6.99,22.20,0.40,0.08,18.90,3.90,4.30,1.51,0.57,2023011416
40MLD OLD Rajacanal STP,2023-01-14 16:00:00,7.58,22.40,0.50,3.88,26.10,8.20,4.70,3.08,3.77,2023011416
Hennur 1MLD TTP,2023-01-14 16:00:00,7.02,24.70,0.64,-,24.70,8.70,11.30,5.26,3.73,2023011416
2MLD Ulsoor STP,2023-01-14 17:15:00,7.1,24.30,1.52,6.84,29.30,2.20,3.30,5.86,5.00,2023011417
CHIKKABANAVARA 5 MLD,2023-01-14 16:30:00,7.32,24.40,0.84,3.10,38.87,7.64,10.91,14.33,4.60,2023011417
KADUGODI 6 MLD STP,2023-01-14 17:00:00,7.84,22.50,1.30,3.05,125.91,45.95,49.55,25.26,6.60,2023011417
HORAMAVU 20 MLD,2023-01-14 17:00:00,7.44,25.10,0.50,2.60,28.87,6.50,11.45,10.48,2.50,2023011417
K AND C VALLEY 60 MLD,2023-01-14 16:45:00,7.42,25.10,1.96,4.10,29.14,1.12,9.25,6.92,4.90,2023011417
NAGASANDRA 20 MLD,2023-01-14 16:45:00,6.99,25.30,0.65,5.20,106.51,5.48,39.34,13.64,3.79,2023011417
RAJACANAL 40 MLD,2023-01-14 16:45:00,7.11,24.60,0.94,3.60,28.60,3.51,4.46,8.04,4.62,2023011417
YELLAMALAPACHETTY 15 MLD,2023-01-14 16:45:00,6.91,23.70,0.33,0.90,34.43,5.36,6.89,5.68,-,2023011417
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011417
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011417
MALLATHALLI 5 MLD,2023-01-14 17:00:00,7.72,25.70,2.48,4.72,22.88,4.18,5.44,13.01,4.97,2023011417
NAGASANDRA OLD 20 MLD,2023-01-14 16:45:00,7.17,22.90,0.03,0.04,55.61,6.97,35.95,7.80,5.60,2023011417
4MLD Cubbon Park TTP,2023-01-14 16:45:00,7.06,26.00,0.68,4.68,17.33,1.18,0.92,5.02,2.72,2023011417
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011417
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011417
KADABEESANAHALLI 50 MLD,2023-01-14 17:00:00,7.72,21.50,0.96,3.98,48.84,9.56,13.58,8.86,5.40,2023011417
STP Sarakki 5 MLD,2023-01-14 16:45:00,3.07,24.90,0.92,3.22,18.75,4.88,5.75,3.75,-,2023011417
Kempambudhi STP 1 MLD,2023-01-14 16:45:00,7.1,22.00,0.42,1.31,52.08,2.85,12.23,4.67,5.38,2023011417
Mailasandra STP 75 MLD,2023-01-14 16:45:00,7.55,21.30,0.92,1.31,60.95,-,-,-,1.09,2023011417
60 MLD V.Valley TTP,2023-01-14 17:00:00,6.77,23.30,2.05,4.92,20.64,2.25,3.86,4.84,2.45,2023011417
KR Puram STP 20 MLD,2023-01-14 16:45:00,6.96,22.40,2.76,5.52,63.85,8.94,70.66,11.53,1.89,2023011417
1.5 MLD Lalbagh TTP,2023-01-14 16:45:00,6.31,37.50,0.44,2.25,20.41,2.64,2.46,2.07,2.69,2023011417
35MLD Agaram STP,2023-01-14 16:45:00,7.63,25.10,0.32,1.31,18.20,3.50,2.90,3.15,-,2023011417
Chikka_Bagur_5_MLD_STP,2023-01-14 17:03:00,7.75,25.90,-,-,42.10,5.80,-,11.60,-,2023011417
Yelahanka 10MLD TTP,2023-01-14 17:00:00,6.99,22.20,0.40,0.08,18.90,3.90,3.70,1.51,0.57,2023011417
40MLD OLD Rajacanal STP,2023-01-14 17:00:00,7.58,22.40,0.50,3.87,26.10,8.30,4.70,3.08,3.63,2023011417
Hennur 1MLD TTP,2023-01-14 17:00:00,7.02,24.60,0.64,-,21.80,7.80,0.00,5.22,3.76,2023011417
2MLD Ulsoor STP,2023-01-14 18:15:00,7.12,24.30,1.51,6.80,29.40,2.20,3.40,5.88,4.67,2023011418
CHIKKABANAVARA 5 MLD,2023-01-14 17:45:00,7.31,24.30,0.83,3.10,38.89,7.63,10.94,14.42,3.83,2023011418
KADUGODI 6 MLD STP,2023-01-14 18:00:00,7.75,22.40,1.30,2.99,122.20,45.35,44.41,24.59,5.67,2023011418
HORAMAVU 20 MLD,2023-01-14 18:00:00,7.44,24.90,0.50,2.60,28.89,6.52,11.49,10.50,2.50,2023011418
K AND C VALLEY 60 MLD,2023-01-14 18:00:00,7.39,24.90,1.98,4.10,29.12,1.10,9.21,6.97,4.95,2023011418
NAGASANDRA 20 MLD,2023-01-14 17:45:00,6.98,25.20,0.64,5.30,105.51,5.49,38.78,13.61,3.79,2023011418
RAJACANAL 40 MLD,2023-01-14 17:45:00,7.1,24.50,0.93,3.60,28.55,3.50,4.36,8.05,4.62,2023011418
YELLAMALAPACHETTY 15 MLD,2023-01-14 17:45:00,6.82,23.40,0.44,0.70,34.42,5.36,6.86,5.69,-,2023011418
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011418
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011418
MALLATHALLI 5 MLD,2023-01-14 18:00:00,7.81,26.00,2.47,4.69,22.88,4.18,5.48,13.12,4.94,2023011418
NAGASANDRA OLD 20 MLD,2023-01-14 17:45:00,7.18,22.90,0.03,0.04,55.71,7.01,36.29,8.33,5.98,2023011418
4MLD Cubbon Park TTP,2023-01-14 18:00:00,7.06,26.00,0.67,4.68,17.33,1.18,0.93,5.03,2.68,2023011418
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011418
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011418
KADABEESANAHALLI 50 MLD,2023-01-14 18:00:00,7.73,21.40,0.97,3.99,48.39,9.64,13.26,8.96,5.41,2023011418
STP Sarakki 5 MLD,2023-01-14 18:00:00,3.06,24.80,0.92,3.21,18.83,5.00,5.80,3.77,-,2023011418
Kempambudhi STP 1 MLD,2023-01-14 17:45:00,7.11,22.10,0.44,1.37,52.16,2.81,12.21,4.89,6.08,2023011418
Mailasandra STP 75 MLD,2023-01-14 17:45:00,7.53,20.80,0.93,1.64,61.47,-,-,-,1.37,2023011418
60 MLD V.Valley TTP,2023-01-14 18:00:00,6.77,23.30,2.05,4.92,20.64,2.26,3.85,4.84,2.40,2023011418
KR Puram STP 20 MLD,2023-01-14 17:45:00,6.98,22.10,2.59,5.18,61.63,8.63,66.69,10.28,4.16,2023011418
1.5 MLD Lalbagh TTP,2023-01-14 17:45:00,6.27,29.40,0.42,2.15,20.52,2.70,2.54,1.88,2.95,2023011418
35MLD Agaram STP,2023-01-14 17:45:00,7.66,25.20,0.20,0.82,17.80,3.30,2.90,2.97,-,2023011418
Chikka_Bagur_5_MLD_STP,2023-01-14 18:04:00,7.8,25.70,-,-,43.10,5.50,9.60,11.00,-,2023011418
Yelahanka 10MLD TTP,2023-01-14 18:00:00,6.99,22.20,0.39,0.08,18.90,3.90,3.70,1.51,0.57,2023011418
40MLD OLD Rajacanal STP,2023-01-14 18:00:00,7.58,22.30,0.50,3.85,27.00,8.30,4.80,3.08,3.47,2023011418
Hennur 1MLD TTP,2023-01-14 17:45:00,7.02,24.70,0.64,-,23.70,9.20,9.70,5.22,3.74,2023011418
2MLD Ulsoor STP,2023-01-14 19:15:00,7.15,24.20,1.52,6.84,29.40,2.20,3.30,5.88,4.82,2023011419
CHIKKABANAVARA 5 MLD,2023-01-14 18:45:00,7.29,24.10,0.82,3.10,38.90,7.62,10.95,14.19,3.97,2023011419
KADUGODI 6 MLD STP,2023-01-14 19:00:00,7.8,22.40,1.30,3.00,143.07,45.25,78.87,22.58,6.88,2023011419
HORAMAVU 20 MLD,2023-01-14 19:00:00,7.48,24.70,0.49,2.60,28.89,6.52,11.46,10.47,2.45,2023011419
K AND C VALLEY 60 MLD,2023-01-14 19:00:00,7.36,24.80,1.96,4.00,29.11,1.11,9.24,6.71,4.90,2023011419
NAGASANDRA 20 MLD,2023-01-14 18:45:00,6.99,25.00,0.65,5.10,108.22,5.33,39.48,12.56,3.77,2023011419
RAJACANAL 40 MLD,2023-01-14 18:45:00,7.13,24.40,0.92,3.60,28.57,3.50,4.41,8.08,4.62,2023011419
YELLAMALAPACHETTY 15 MLD,2023-01-14 18:45:00,6.98,22.90,0.31,0.70,36.36,5.36,14.18,5.47,-,2023011419
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011419
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011419
MALLATHALLI 5 MLD,2023-01-14 19:00:00,7.66,25.50,2.49,4.73,22.86,4.18,5.32,13.08,4.98,2023011419
NAGASANDRA OLD 20 MLD,2023-01-14 18:45:00,7.17,22.80,0.03,0.04,55.80,6.91,36.54,7.54,9.47,2023011419
4MLD Cubbon Park TTP,2023-01-14 18:45:00,7.05,26.00,0.68,4.68,17.33,1.18,0.93,5.03,2.72,2023011419
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011419
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011419
KADABEESANAHALLI 50 MLD,2023-01-14 19:00:00,7.72,21.70,0.94,3.97,46.55,9.63,12.06,8.98,5.40,2023011419
STP Sarakki 5 MLD,2023-01-14 18:00:00,3.06,24.80,0.92,3.21,18.83,5.00,5.80,3.77,-,2023011419
Kempambudhi STP 1 MLD,2023-01-14 18:45:00,7.1,22.00,0.43,1.34,67.21,3.09,14.70,5.71,6.30,2023011419
Mailasandra STP 75 MLD,2023-01-14 18:45:00,7.53,20.30,0.94,1.68,-,-,-,-,1.40,2023011419
60 MLD V.Valley TTP,2023-01-14 18:30:00,6.77,23.30,2.12,5.09,20.64,2.25,3.85,4.85,2.39,2023011419
KR Puram STP 20 MLD,2023-01-14 18:45:00,6.98,21.70,2.47,4.94,62.18,8.71,66.22,11.32,3.26,2023011419
1.5 MLD Lalbagh TTP,2023-01-14 18:45:00,6.29,25.00,0.41,2.08,20.45,2.66,2.49,2.04,3.39,2023011419
35MLD Agaram STP,2023-01-14 18:45:00,7.73,25.10,0.19,0.78,18.60,3.70,3.10,3.33,-,2023011419
Chikka_Bagur_5_MLD_STP,2023-01-14 19:00:00,7.83,25.90,-,-,42.10,5.40,8.40,10.80,-,2023011419
Yelahanka 10MLD TTP,2023-01-14 19:00:00,6.99,22.20,0.40,0.08,18.90,3.90,5.10,1.51,0.57,2023011419
40MLD OLD Rajacanal STP,2023-01-14 19:00:00,7.58,22.20,0.50,3.84,27.30,8.30,4.80,3.08,3.33,2023011419
Hennur 1MLD TTP,2023-01-14 19:00:00,7.02,24.70,0.64,-,22.90,7.80,6.30,5.14,3.74,2023011419
2MLD Ulsoor STP,2023-01-14 20:15:00,7.12,24.30,1.51,6.80,29.40,2.20,3.40,5.88,4.61,2023011420
CHIKKABANAVARA 5 MLD,2023-01-14 19:45:00,7.24,24.10,0.82,3.10,38.94,7.64,10.97,14.24,3.82,2023011420
KADUGODI 6 MLD STP,2023-01-14 20:00:00,7.79,22.30,1.30,2.98,150.03,46.01,89.32,22.33,6.17,2023011420
HORAMAVU 20 MLD,2023-01-14 20:00:00,7.43,24.90,0.48,2.60,28.87,6.50,11.42,10.49,2.40,2023011420
K AND C VALLEY 60 MLD,2023-01-14 20:00:00,7.35,24.80,1.92,4.00,29.13,1.04,9.21,6.67,4.80,2023011420
NAGASANDRA 20 MLD,2023-01-14 19:45:00,6.98,25.00,0.64,5.30,107.34,5.18,39.44,13.53,3.77,2023011420
RAJACANAL 40 MLD,2023-01-14 19:45:00,7.13,24.30,0.92,3.60,28.57,3.50,4.40,8.07,4.63,2023011420
YELLAMALAPACHETTY 15 MLD,2023-01-14 19:45:00,7.10,22.90,0.27,0.90,34.48,5.36,7.01,5.69,-,2023011420
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011420
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011420
MALLATHALLI 5 MLD,2023-01-14 20:00:00,7.80,26.00,2.47,4.70,22.84,4.17,5.37,12.95,4.95,2023011420
NAGASANDRA OLD 20 MLD,2023-01-14 19:45:00,7.17,22.80,0.03,0.04,55.84,6.93,36.71,7.73,8.56,2023011420
4MLD Cubbon Park TTP,2023-01-14 19:45:00,7.07,26.00,0.67,4.68,17.33,1.18,0.93,5.03,2.68,2023011420
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023011420
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023011420
KADABEESANAHALLI 50 MLD,2023-01-14 20:00:00,7.72,21.60,0.94,3.97,46.87,9.68,12.15,9.41,5.40,2023011420
STP Sarakki 5 MLD,2023-01-14 19:00:00,3.06,24.70,0.92,3.21,18.76,4.89,5.79,3.75,-,2023011420
Kempambudhi STP 1 MLD,2023-01-14 19:45:00,7.11,22.00,0.44,1.38,59.84,2.67,13.90,4.99,6.56,2023011420
Mailasandra STP 75 MLD,2023-01-14 19:45:00,7.51,20.00,0.97,1.64,55.34,11.09,13.27,13.04,1.37,2023011420
60 MLD V.Valley TTP,2023-01-14 20:00:00,6.77,23.30,2.20,5.28,20.63,2.24,3.85,4.85,2.39,2023011420
KR Puram STP 20 MLD,2023-01-14 19:45:00,6.96,21.50,2.62,5.24,61.94,8.67,64.54,12.04,0.93,2023011420
1.5 MLD Lalbagh TTP,2023-01-14 19:45:00,6.33,23.40,0.40,2.03,20.44,2.66,2.49,2.30,3.36,2023011420
35MLD Agaram STP,2023-01-14 19:45:00,7.75,25.00,0.17,0.70,18.30,3.50,2.90,3.15,-,2023011420
Chikka_Bagur_5_MLD_STP,2023-01-14 20:02:00,-,25.90,-,-,-,-,-,11.60,-,2023011420
Yelahanka 10MLD TTP,2023-01-14 20:00:00,6.99,22.20,0.39,0.08,18.90,3.90,4.90,1.51,0.57,2023011420
40MLD OLD Rajacanal STP,2023-01-14 20:00:00,7.58,22.20,0.50,3.82,27.60,8.30,4.80,3.08,3.17,2023011420
Hennur 1MLD TTP,2023-01-14 20:00:00,7.02,24.60,0.64,-,21.00,6.20,0.00,5.14,3.75,2023011420
2MLD Ulsoor STP,2023-01-14 21:15:00,7.13,24.20,1.52,6.84,29.40,2.20,3.40,5.88,4.47,2023011421
CHIKKABANAVARA 5 MLD,2023-01-14 20:45:00,7.28,23.90,0.81,3.10,38.97,7.63,11.00,14.28,3.97,2023011421
KADUGODI 6 MLD STP,2023-01-14 21:00:00,7.75,22.40,1.30,2.96,134.77,45.84,67.55,21.44,5.60,2023011421
HORAMAVU 20 MLD,2023-01-14 21:00:00,7.45,24.90,0.48,2.70,28.88,6.49,11.46,10.31,2.40,2023011421
K AND C VALLEY 60 MLD,2023-01-14 20:45:00,7.34,24.70,1.90,4.00,29.26,1.18,9.34,6.97,4.75,2023011421
NAGASANDRA 20 MLD,2023-01-14 20:45:00,7.04,24.80,0.61,5.40,111.01,5.48,41.66,12.75,3.73,2023011421
RAJACANAL 40 MLD,2023-01-14 20:45:00,7.13,24.30,0.92,3.60,28.60,3.50,4.44,8.10,4.63,2023011421
YELLAMALAPACHETTY 15 MLD,2023-01-14 20:45:00,6.93,23.30,0.43,0.60,34.50,5.32,7.26,5.67,-,2023011421
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011421
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011421
MALLATHALLI 5 MLD,2023-01-14 21:00:00,7.8,26.00,2.47,4.69,22.85,4.18,5.36,13.24,4.94,2023011421
NAGASANDRA OLD 20 MLD,2023-01-14 20:45:00,7.16,22.70,0.03,0.04,55.93,6.85,37.03,7.03,5.83,2023011421
4MLD Cubbon Park TTP,2023-01-14 20:45:00,7.07,26.00,0.66,4.68,17.33,1.18,0.93,5.02,2.64,2023011421
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011421
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011421
KADABEESANAHALLI 50 MLD,2023-01-14 20:30:00,7.72,21.30,0.94,3.97,46.93,9.63,12.20,9.11,5.40,2023011421
STP Sarakki 5 MLD,2023-01-14 20:30:00,3.06,24.60,0.92,3.21,18.77,4.90,5.79,3.75,-,2023011421
Kempambudhi STP 1 MLD,2023-01-14 20:45:00,7.1,22.00,0.43,1.32,53.14,2.86,12.50,5.44,6.69,2023011421
Mailasandra STP 75 MLD,2023-01-14 20:45:00,7.5,19.80,0.97,1.60,52.56,10.31,13.15,13.50,1.33,2023011421
60 MLD V.Valley TTP,2023-01-14 20:45:00,6.77,23.20,2.16,5.18,20.63,2.24,3.85,4.83,2.40,2023011421
KR Puram STP 20 MLD,2023-01-14 20:45:00,6.96,21.40,2.61,5.22,62.07,8.69,66.46,11.07,0.96,2023011421
1.5 MLD Lalbagh TTP,2023-01-14 20:45:00,6.36,22.80,0.40,2.00,20.57,2.74,2.59,3.34,4.76,2023011421
35MLD Agaram STP,2023-01-14 20:45:00,7.76,25.10,0.19,0.78,24.70,3.10,9.20,2.79,-,2023011421
Chikka_Bagur_5_MLD_STP,2023-01-14 20:59:00,7.82,25.70,-,-,42.70,5.40,9.00,10.80,-,2023011421
Yelahanka 10MLD TTP,2023-01-14 21:00:00,6.99,22.20,0.40,0.08,18.90,3.90,4.20,1.51,0.57,2023011421
40MLD OLD Rajacanal STP,2023-01-14 21:00:00,7.58,22.10,0.50,3.82,27.60,8.40,4.80,3.08,3.09,2023011421
Hennur 1MLD TTP,2023-01-14 21:00:00,7.02,24.60,0.64,-,23.80,7.90,5.40,5.19,3.76,2023011421
2MLD Ulsoor STP,2023-01-14 22:15:00,7.13,24.00,1.49,6.70,29.40,2.20,3.40,5.88,4.38,2023011422
CHIKKABANAVARA 5 MLD,2023-01-14 21:45:00,7.25,23.90,0.81,3.10,39.56,7.54,11.60,14.36,3.25,2023011422
KADUGODI 6 MLD STP,2023-01-14 22:00:00,7.83,22.40,1.30,2.98,150.94,44.42,93.40,20.05,7.18,2023011422
HORAMAVU 20 MLD,2023-01-14 22:00:00,7.48,24.80,0.49,2.60,28.91,6.52,11.56,10.36,2.45,2023011422
K AND C VALLEY 60 MLD,2023-01-14 21:45:00,7.34,24.70,1.84,4.00,29.15,1.11,9.24,6.94,4.60,2023011422
NAGASANDRA 20 MLD,2023-01-14 21:45:00,7.03,25.00,0.62,5.40,114.29,5.34,42.65,12.72,3.75,2023011422
RAJACANAL 40 MLD,2023-01-14 21:45:00,7.13,24.30,0.92,3.60,28.64,3.51,4.51,8.13,4.63,2023011422
YELLAMALAPACHETTY 15 MLD,2023-01-14 21:45:00,6.8,23.30,0.49,0.60,34.39,5.32,6.86,5.68,-,2023011422
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011422
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011422
MALLATHALLI 5 MLD,2023-01-14 22:00:00,7.8,26.00,2.47,4.69,22.87,4.18,5.44,13.37,4.94,2023011422
NAGASANDRA OLD 20 MLD,2023-01-14 21:45:00,7.16,22.70,0.03,0.04,55.90,6.95,37.02,8.03,8.52,2023011422
4MLD Cubbon Park TTP,2023-01-14 21:45:00,7.08,25.90,0.66,4.68,17.32,1.18,0.92,5.02,2.64,2023011422
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011422
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011422
KADABEESANAHALLI 50 MLD,2023-01-14 21:45:00,7.73,21.00,0.94,3.97,47.24,9.63,12.40,9.15,5.41,2023011422
STP Sarakki 5 MLD,2023-01-14 21:45:00,3.06,24.60,0.92,3.21,18.82,4.98,5.81,3.76,-,2023011422
Kempambudhi STP 1 MLD,2023-01-14 21:45:00,7.11,21.90,0.39,1.20,59.10,2.66,13.76,5.24,6.77,2023011422
Mailasandra STP 75 MLD,2023-01-14 21:45:00,7.5,19.70,0.96,1.63,52.10,10.17,13.32,15.79,1.36,2023011422
60 MLD V.Valley TTP,2023-01-14 21:45:00,6.77,23.20,2.19,5.26,20.63,2.23,3.85,4.84,2.40,2023011422
KR Puram STP 20 MLD,2023-01-14 21:45:00,6.96,21.20,2.58,5.16,64.33,9.01,73.83,8.97,1.37,2023011422
1.5 MLD Lalbagh TTP,2023-01-14 21:45:00,6.4,22.30,0.39,1.95,21.02,3.05,2.97,3.34,4.65,2023011422
35MLD Agaram STP,2023-01-14 21:45:00,7.77,25.10,0.21,0.86,19.40,3.90,3.30,3.51,-,2023011422
Chikka_Bagur_5_MLD_STP,2023-01-14 21:59:00,7.76,25.70,-,-,-,-,-,-,-,2023011422
Yelahanka 10MLD TTP,2023-01-14 22:00:00,6.99,22.20,0.39,0.08,18.80,3.90,4.50,1.51,0.57,2023011422
40MLD OLD Rajacanal STP,2023-01-14 22:00:00,7.58,22.10,0.50,3.78,27.80,8.10,4.80,3.08,2.72,2023011422
Hennur 1MLD TTP,2023-01-14 22:00:00,7.02,24.70,0.64,-,23.50,8.10,10.30,5.16,3.74,2023011422
2MLD Ulsoor STP,2023-01-14 23:15:00,7.13,23.90,1.51,6.80,29.40,2.20,3.30,5.88,4.22,2023011423
CHIKKABANAVARA 5 MLD,2023-01-14 22:45:00,7.24,23.90,0.81,3.10,39.54,7.56,11.56,14.44,3.12,2023011423
KADUGODI 6 MLD STP,2023-01-14 23:00:00,7.83,22.40,1.30,2.98,145.45,46.49,82.38,22.16,6.42,2023011423
HORAMAVU 20 MLD,2023-01-14 23:00:00,7.57,24.60,0.47,2.70,28.95,6.56,11.69,10.53,2.35,2023011423
K AND C VALLEY 60 MLD,2023-01-14 22:45:00,7.35,24.60,1.83,4.10,30.01,0.98,9.67,6.89,4.58,2023011423
NAGASANDRA 20 MLD,2023-01-14 22:45:00,7.02,24.90,0.61,5.50,113.84,5.38,43.64,11.77,3.75,2023011423
RAJACANAL 40 MLD,2023-01-14 22:45:00,7.14,24.30,0.91,3.70,28.82,3.50,4.80,8.10,4.63,2023011423
YELLAMALAPACHETTY 15 MLD,2023-01-14 22:45:00,6.94,23.20,0.34,0.80,34.40,5.33,6.90,5.69,-,2023011423
BELLANDUR 90 MLD,2023-01-07 16:15:00,8.23,24.80,0.49,0.60,-,-,-,-,-,2023011423
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023011423
MALLATHALLI 5 MLD,2023-01-14 23:00:00,7.88,26.20,2.46,4.68,22.85,4.17,5.40,12.93,4.93,2023011423
NAGASANDRA OLD 20 MLD,2023-01-14 22:45:00,7.17,22.60,0.04,0.06,55.99,6.82,37.24,6.26,8.66,2023011423
4MLD Cubbon Park TTP,2023-01-14 22:45:00,7.08,25.90,0.66,4.68,17.33,1.18,0.92,5.02,2.64,2023011423
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011423
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023011423
KADABEESANAHALLI 50 MLD,2023-01-14 22:45:00,7.73,21.00,0.95,3.98,47.64,9.68,12.54,9.46,5.41,2023011423
STP Sarakki 5 MLD,2023-01-14 23:00:00,3.06,24.60,0.92,3.21,18.80,4.95,5.84,3.76,-,2023011423
Kempambudhi STP 1 MLD,2023-01-14 22:45:00,7.11,21.90,0.46,1.42,57.82,2.82,13.85,5.72,6.35,2023011423
Mailasandra STP 75 MLD,2023-01-14 22:45:00,7.49,19.60,0.98,1.48,52.52,10.24,13.24,14.32,1.23,2023011423
60 MLD V.Valley TTP,2023-01-14 22:30:00,6.77,23.10,2.06,4.94,20.63,2.23,3.84,4.84,2.40,2023011423
KR Puram STP 20 MLD,2023-01-14 22:45:00,7.0,21.10,2.23,4.46,62.00,8.68,65.97,10.57,1.65,2023011423
1.5 MLD Lalbagh TTP,2023-01-14 22:45:00,6.41,22.00,0.39,1.95,20.88,2.94,2.85,3.28,4.48,2023011423
35MLD Agaram STP,2023-01-14 22:45:00,7.78,25.00,0.22,0.90,19.30,3.80,3.20,3.42,-,2023011423
Chikka_Bagur_5_MLD_STP,2023-01-14 23:02:00,7.69,25.80,-,-,41.30,5.50,6.90,11.00,-,2023011423
Yelahanka 10MLD TTP,2023-01-14 23:00:00,6.99,22.20,0.41,0.08,18.90,3.90,3.70,1.51,0.57,2023011423
40MLD OLD Rajacanal STP,2023-01-14 23:00:00,7.58,22.10,0.50,3.76,26.60,8.20,4.70,3.08,2.59,2023011423
Hennur 1MLD TTP,2023-01-14 23:00:00,7.02,24.70,0.64,-,26.00,9.70,21.40,5.17,3.74,2023011423
2MLD Ulsoor STP,2023-01-14 23:45:00,7.12,23.90,1.51,6.80,29.40,2.20,3.30,5.88,4.19,2023011500
CHIKKABANAVARA 5 MLD,2023-01-14 23:45:00,7.28,23.80,0.81,3.10,39.46,7.58,11.47,14.39,3.27,2023011500
